,lat,lon,t
335,40.41947833333334,-86.90914666666667,2024-03-31 00:13:58
336,40.41949,-86.90914666666667,2024-03-31 00:13:59
337,40.41950666666666,-86.90913166666667,2024-03-31 00:14:00
338,40.419518333333336,-86.90913166666667,2024-03-31 00:14:01
339,40.41953166666667,-86.909115,2024-03-31 00:14:02
340,40.41955166666666,-86.909115,2024-03-31 00:14:04
341,40.419563333333336,-86.909115,2024-03-31 00:14:05
342,40.41957166666668,-86.90909833333332,2024-03-31 00:14:06
343,40.419579999999996,-86.90908166666668,2024-03-31 00:14:07
344,40.41956833333334,-86.90905,2024-03-31 00:14:08
345,40.41956833333334,-86.90903333333333,2024-03-31 00:14:09
346,40.419560000000004,-86.90900000000002,2024-03-31 00:14:10
347,40.419555,-86.90898499999999,2024-03-31 00:14:11
348,40.41955166666666,-86.90896833333332,2024-03-31 00:14:12
349,40.41954333333333,-86.90895166666665,2024-03-31 00:14:13
350,40.41953166666667,-86.908935,2024-03-31 00:14:14
351,40.41952333333333,-86.90892000000001,2024-03-31 00:14:15
352,40.419518333333336,-86.90890333333334,2024-03-31 00:14:16
353,40.41949833333334,-86.90887,2024-03-31 00:14:17
354,40.41947833333334,-86.90882166666667,2024-03-31 00:14:19
355,40.419470000000004,-86.908805,2024-03-31 00:14:20
356,40.419475000000006,-86.90877333333334,2024-03-31 00:14:21
357,40.41947833333334,-86.90875666666666,2024-03-31 00:14:22
358,40.419486666666664,-86.90874,2024-03-31 00:14:23
359,40.419495,-86.90874,2024-03-31 00:14:24
360,40.41950666666666,-86.90870833333331,2024-03-31 00:14:25
361,40.419515,-86.90870833333331,2024-03-31 00:14:26
362,40.41952666666667,-86.90870833333331,2024-03-31 00:14:27
363,40.41954333333333,-86.90869166666668,2024-03-31 00:14:28
364,40.419560000000004,-86.90869166666668,2024-03-31 00:14:29
365,40.41957166666668,-86.90869166666668,2024-03-31 00:14:30
366,40.41959166666666,-86.90869166666668,2024-03-31 00:14:31
367,40.41960833333333,-86.90867500000002,2024-03-31 00:14:32
368,40.41963333333333,-86.90865833333335,2024-03-31 00:14:34
369,40.41965,-86.90864333333333,2024-03-31 00:14:35
370,40.419664999999995,-86.90864333333333,2024-03-31 00:14:36
371,40.41968666666667,-86.90862666666666,2024-03-31 00:14:37
372,40.41970166666667,-86.90862666666666,2024-03-31 00:14:38
373,40.419715000000004,-86.90861000000001,2024-03-31 00:14:39
374,40.419718333333336,-86.90859333333334,2024-03-31 00:14:40
375,40.41972666666666,-86.90857666666668,2024-03-31 00:14:41
376,40.41973,-86.90857666666668,2024-03-31 00:14:42
377,40.419734999999996,-86.90854499999999,2024-03-31 00:14:43
378,40.41974666666667,-86.90852833333332,2024-03-31 00:14:44
379,40.41975166666667,-86.90851166666667,2024-03-31 00:14:45
380,40.41976333333333,-86.90851166666667,2024-03-31 00:14:46
381,40.419774999999994,-86.90849666666666,2024-03-31 00:14:47
382,40.41979166666666,-86.90847999999998,2024-03-31 00:14:49
383,40.41979166666666,-86.90846333333332,2024-03-31 00:14:50
384,40.4198,-86.90844666666665,2024-03-31 00:14:51
385,40.419811666666675,-86.90843166666666,2024-03-31 00:14:52
386,40.41981666666666,-86.90843166666666,2024-03-31 00:14:53
387,40.419824999999996,-86.908415,2024-03-31 00:14:54
388,40.41983166666667,-86.908415,2024-03-31 00:14:55
389,40.41984833333333,-86.908415,2024-03-31 00:14:56
390,40.419865,-86.908415,2024-03-31 00:14:57
391,40.419873333333335,-86.90839833333334,2024-03-31 00:14:58
392,40.419885,-86.90839833333334,2024-03-31 00:14:59
393,40.41989666666667,-86.90839833333334,2024-03-31 00:15:00
394,40.419913333333334,-86.90838166666667,2024-03-31 00:15:01
395,40.41993,-86.90838166666667,2024-03-31 00:15:02
396,40.419946666666675,-86.90838166666667,2024-03-31 00:15:03
397,40.419963333333335,-86.90836666666668,2024-03-31 00:15:04
398,40.419974999999994,-86.90836666666668,2024-03-31 00:15:05
399,40.41998666666667,-86.90835000000001,2024-03-31 00:15:06
400,40.419999999999995,-86.90835000000001,2024-03-31 00:15:07
401,40.42001166666667,-86.90833333333333,2024-03-31 00:15:08
402,40.420028333333335,-86.90833333333333,2024-03-31 00:15:09
403,40.420048333333334,-86.90831666666666,2024-03-31 00:15:10
404,40.420064999999994,-86.9083,2024-03-31 00:15:11
405,40.420080000000006,-86.9083,2024-03-31 00:15:12
406,40.42009666666667,-86.908285,2024-03-31 00:15:13
407,40.42011666666666,-86.908285,2024-03-31 00:15:14
408,40.420138333333334,-86.90826833333334,2024-03-31 00:15:15
409,40.42015333333333,-86.90826833333334,2024-03-31 00:15:16
410,40.42018666666667,-86.90825166666666,2024-03-31 00:15:18
411,40.42020666666667,-86.90825166666666,2024-03-31 00:15:19
412,40.42022333333333,-86.90823499999999,2024-03-31 00:15:20
413,40.420235000000005,-86.90822,2024-03-31 00:15:21
414,40.420251666666665,-86.90820333333333,2024-03-31 00:15:22
415,40.42026833333333,-86.90820333333333,2024-03-31 00:15:23
416,40.42028333333333,-86.90818666666668,2024-03-31 00:15:24
417,40.42029166666667,-86.90818666666668,2024-03-31 00:15:25
418,40.42030833333333,-86.90817000000001,2024-03-31 00:15:26
419,40.420325,-86.90815499999998,2024-03-31 00:15:27
420,40.42034166666666,-86.90815499999998,2024-03-31 00:15:28
421,40.42035333333333,-86.90813833333335,2024-03-31 00:15:29
422,40.42037333333333,-86.90813833333335,2024-03-31 00:15:30
423,40.42039833333334,-86.90812166666669,2024-03-31 00:15:31
424,40.42043833333333,-86.90812166666669,2024-03-31 00:15:33
425,40.42045833333333,-86.90812166666669,2024-03-31 00:15:34
426,40.420475,-86.90812166666669,2024-03-31 00:15:35
427,40.420486666666676,-86.908105,2024-03-31 00:15:36
428,40.420503333333336,-86.908105,2024-03-31 00:15:37
429,40.42052,-86.90809,2024-03-31 00:15:38
430,40.42052333333333,-86.90807333333333,2024-03-31 00:15:39
431,40.42052833333333,-86.90807333333333,2024-03-31 00:15:40
432,40.42052833333333,-86.90805666666665,2024-03-31 00:15:41
433,40.42052833333333,-86.90804000000001,2024-03-31 00:15:42
434,40.42052833333333,-86.90802333333333,2024-03-31 00:15:43
435,40.42052333333333,-86.90800833333333,2024-03-31 00:15:44
436,40.42052333333333,-86.90799166666666,2024-03-31 00:15:45
437,40.42052833333333,-86.90797499999998,2024-03-31 00:15:46
438,40.42052833333333,-86.90795833333335,2024-03-31 00:15:48
439,40.42052833333333,-86.90795833333335,2024-03-31 00:15:49
440,40.42053166666667,-86.90794333333332,2024-03-31 00:15:50
441,40.42053666666666,-86.90794333333332,2024-03-31 00:15:51
442,40.42053666666666,-86.90792666666665,2024-03-31 00:15:52
443,40.42053166666667,-86.90790999999999,2024-03-31 00:15:53
444,40.42053166666667,-86.90789333333333,2024-03-31 00:15:54
445,40.42052833333333,-86.90787833333334,2024-03-31 00:15:55
446,40.42052833333333,-86.90786166666668,2024-03-31 00:15:56
447,40.42052833333333,-86.90784500000001,2024-03-31 00:15:57
448,40.42052833333333,-86.90782833333333,2024-03-31 00:15:58
449,40.42052,-86.90779666666667,2024-03-31 00:15:59
450,40.420494999999995,-86.90774666666665,2024-03-31 00:16:00
451,40.420494999999995,-86.90774666666665,2024-03-31 00:16:01
452,40.42049166666666,-86.90773166666668,2024-03-31 00:16:02
453,40.42048333333332,-86.907715,2024-03-31 00:16:03
454,40.42047166666668,-86.90769833333333,2024-03-31 00:16:04
455,40.42045833333333,-86.90766666666664,2024-03-31 00:16:05
456,40.42044666666667,-86.90763333333335,2024-03-31 00:16:06
457,40.42043833333333,-86.90761666666668,2024-03-31 00:16:07
458,40.42043000000001,-86.907585,2024-03-31 00:16:08
459,40.42042166666667,-86.90756833333334,2024-03-31 00:16:09
460,40.420415,-86.90753500000001,2024-03-31 00:16:10
461,40.42041,-86.90751999999999,2024-03-31 00:16:11
462,40.42040166666666,-86.90750333333332,2024-03-31 00:16:12
463,40.42039833333334,-86.90748666666666,2024-03-31 00:16:13
464,40.420390000000005,-86.907455,2024-03-31 00:16:14
465,40.420390000000005,-86.90743833333332,2024-03-31 00:16:15
466,40.420390000000005,-86.90740499999998,2024-03-31 00:16:16
467,40.420385,-86.90737333333333,2024-03-31 00:16:17
468,40.420385,-86.90735666666667,2024-03-31 00:16:18
469,40.42037833333333,-86.90734,2024-03-31 00:16:19
470,40.420370000000005,-86.90732500000001,2024-03-31 00:16:20
471,40.42036166666667,-86.90729166666667,2024-03-31 00:16:21
472,40.42035333333333,-86.90729166666667,2024-03-31 00:16:22
473,40.420345,-86.907275,2024-03-31 00:16:23
474,40.42034166666666,-86.90725833333333,2024-03-31 00:16:24
475,40.42033666666667,-86.90725833333333,2024-03-31 00:16:25
476,40.420320000000004,-86.90724333333334,2024-03-31 00:16:26
477,40.42031333333334,-86.90722666666667,2024-03-31 00:16:27
478,40.420305000000006,-86.90719333333332,2024-03-31 00:16:28
479,40.42029999999999,-86.90717833333333,2024-03-31 00:16:29
480,40.420296666666665,-86.90716166666667,2024-03-31 00:16:30
481,40.42028833333333,-86.90716166666667,2024-03-31 00:16:31
482,40.420280000000005,-86.907145,2024-03-31 00:16:33
483,40.42026833333333,-86.90712833333335,2024-03-31 00:16:34
484,40.42026,-86.90712833333335,2024-03-31 00:16:35
485,40.420251666666665,-86.90711333333331,2024-03-31 00:16:36
486,40.420243333333325,-86.90711333333331,2024-03-31 00:16:37
487,40.420243333333325,-86.90711333333331,2024-03-31 00:16:38
488,40.420231666666666,-86.90709666666669,2024-03-31 00:16:39
489,40.42021833333333,-86.90709666666669,2024-03-31 00:16:40
490,40.42021499999999,-86.90708000000002,2024-03-31 00:16:41
491,40.42020666666667,-86.90706333333334,2024-03-31 00:16:42
492,40.42019,-86.90706333333334,2024-03-31 00:16:43
493,40.42017833333334,-86.90706333333334,2024-03-31 00:16:44
494,40.420161666666665,-86.90706333333334,2024-03-31 00:16:45
495,40.420145000000005,-86.90704833333334,2024-03-31 00:16:46
496,40.42011333333333,-86.90704833333334,2024-03-31 00:16:48
497,40.420105,-86.90704833333334,2024-03-31 00:16:49
498,40.420085,-86.90704833333334,2024-03-31 00:16:50
499,40.42007666666667,-86.90706333333334,2024-03-31 00:16:51
500,40.42007666666667,-86.90708000000002,2024-03-31 00:16:52
501,40.420064999999994,-86.90708000000002,2024-03-31 00:16:53
502,40.42005166666667,-86.90708000000002,2024-03-31 00:16:54
503,40.42004,-86.90709666666669,2024-03-31 00:16:55
504,40.42002333333334,-86.90709666666669,2024-03-31 00:16:56
505,40.42002,-86.90708000000002,2024-03-31 00:16:57
506,40.42001166666667,-86.90709666666669,2024-03-31 00:16:58
507,40.41999500000001,-86.90709666666669,2024-03-31 00:16:59
508,40.419983333333334,-86.90711333333331,2024-03-31 00:17:00
509,40.41997,-86.90711333333331,2024-03-31 00:17:01
510,40.41993833333334,-86.90712833333335,2024-03-31 00:17:03
511,40.41992666666667,-86.907145,2024-03-31 00:17:04
512,40.419913333333334,-86.907145,2024-03-31 00:17:05
513,40.41990166666667,-86.90716166666667,2024-03-31 00:17:06
514,40.419893333333334,-86.90716166666667,2024-03-31 00:17:07
515,40.41987666666666,-86.90717833333333,2024-03-31 00:17:08
516,40.419865,-86.90717833333333,2024-03-31 00:17:09
517,40.41985333333334,-86.90719333333332,2024-03-31 00:17:10
518,40.41983666666667,-86.90719333333332,2024-03-31 00:17:11
519,40.419819999999994,-86.90719333333332,2024-03-31 00:17:12
520,40.419808333333336,-86.90720999999999,2024-03-31 00:17:13
521,40.419795,-86.90720999999999,2024-03-31 00:17:14
522,40.41978,-86.90722666666667,2024-03-31 00:17:15
523,40.41976666666667,-86.90722666666667,2024-03-31 00:17:16
524,40.41975500000001,-86.90724333333334,2024-03-31 00:17:17
525,40.419738333333335,-86.90724333333334,2024-03-31 00:17:18
526,40.41971,-86.90725833333333,2024-03-31 00:17:20
527,40.41969333333333,-86.90725833333333,2024-03-31 00:17:21
528,40.41968166666667,-86.907275,2024-03-31 00:17:22
529,40.419673333333336,-86.907275,2024-03-31 00:17:23
530,40.419669999999996,-86.90729166666667,2024-03-31 00:17:24
531,40.419664999999995,-86.90730833333335,2024-03-31 00:17:25
532,40.41965666666666,-86.90732500000001,2024-03-31 00:17:26
533,40.419645,-86.90732500000001,2024-03-31 00:17:27
534,40.41962833333334,-86.90732500000001,2024-03-31 00:17:28
535,40.41962499999999,-86.90734,2024-03-31 00:17:29
536,40.41961666666667,-86.90734,2024-03-31 00:17:30
537,40.41959666666667,-86.90735666666667,2024-03-31 00:17:31
538,40.419579999999996,-86.90737333333333,2024-03-31 00:17:33
539,40.41956833333334,-86.90737333333333,2024-03-31 00:17:34
540,40.41955166666666,-86.90737333333333,2024-03-31 00:17:35
541,40.41953166666667,-86.90738999999999,2024-03-31 00:17:36
542,40.419515,-86.90738999999999,2024-03-31 00:17:37
543,40.41950666666666,-86.90738999999999,2024-03-31 00:17:38
544,40.419495,-86.90738999999999,2024-03-31 00:17:39
545,40.41948166666666,-86.90740499999998,2024-03-31 00:17:40
546,40.419475000000006,-86.90740499999998,2024-03-31 00:17:41
547,40.41946166666667,-86.90740499999998,2024-03-31 00:17:42
548,40.41945333333333,-86.90742166666665,2024-03-31 00:17:43
549,40.41944166666666,-86.90742166666665,2024-03-31 00:17:44
550,40.419425,-86.90742166666665,2024-03-31 00:17:45
551,40.419401666666666,-86.90742166666665,2024-03-31 00:17:46
552,40.41936,-86.90742166666665,2024-03-31 00:17:48
553,40.41934333333334,-86.90742166666665,2024-03-31 00:17:49
554,40.419320000000006,-86.90743833333332,2024-03-31 00:17:51
555,40.41930333333333,-86.90743833333332,2024-03-31 00:17:52
556,40.41928666666667,-86.90743833333332,2024-03-31 00:17:53
557,40.419271666666674,-86.907455,2024-03-31 00:17:54
558,40.419258333333325,-86.907455,2024-03-31 00:17:55
559,40.419246666666666,-86.90747,2024-03-31 00:17:56
560,40.41923833333333,-86.90748666666666,2024-03-31 00:17:57
561,40.41922666666667,-86.90748666666666,2024-03-31 00:17:58
562,40.41921333333333,-86.90750333333332,2024-03-31 00:17:59
563,40.41920166666666,-86.90750333333332,2024-03-31 00:18:00
564,40.41919,-86.90751999999999,2024-03-31 00:18:01
565,40.419176666666665,-86.90753500000001,2024-03-31 00:18:02
566,40.41916833333333,-86.90755166666668,2024-03-31 00:18:03
567,40.41916499999999,-86.90756833333334,2024-03-31 00:18:04
568,40.419153333333334,-86.907585,2024-03-31 00:18:05
569,40.419136666666674,-86.907585,2024-03-31 00:18:06
570,40.41912833333333,-86.90761666666668,2024-03-31 00:18:07
571,40.419111666666666,-86.90763333333335,2024-03-31 00:18:08
572,40.4191,-86.90765000000002,2024-03-31 00:18:09
573,40.41908333333333,-86.90766666666664,2024-03-31 00:18:10
574,40.41907166666667,-86.90766666666664,2024-03-31 00:18:11
575,40.419035,-86.90769833333333,2024-03-31 00:18:14
576,40.41902333333333,-86.907715,2024-03-31 00:18:15
577,40.41901000000001,-86.907715,2024-03-31 00:18:16
578,40.41899333333333,-86.90773166666668,2024-03-31 00:18:17
579,40.41898166666666,-86.90774666666665,2024-03-31 00:18:18
580,40.41895333333334,-86.90776333333334,2024-03-31 00:18:20
581,40.41893666666667,-86.90776333333334,2024-03-31 00:18:21
582,40.418924999999994,-86.90776333333334,2024-03-31 00:18:22
583,40.41891666666667,-86.90776333333334,2024-03-31 00:18:23
584,40.4189,-86.90776333333334,2024-03-31 00:18:24
585,40.418888333333335,-86.90778,2024-03-31 00:18:25
586,40.41888,-86.90778,2024-03-31 00:18:26
587,40.41886,-86.90779666666667,2024-03-31 00:18:28
588,40.41885166666667,-86.90779666666667,2024-03-31 00:18:29
589,40.418823333333336,-86.90779666666667,2024-03-31 00:18:31
590,40.418795,-86.90781333333335,2024-03-31 00:18:33
591,40.41878666666667,-86.90781333333335,2024-03-31 00:18:34
592,40.418775,-86.90781333333335,2024-03-31 00:18:35
593,40.418753333333335,-86.90782833333333,2024-03-31 00:18:37
594,40.41874166666666,-86.90782833333333,2024-03-31 00:18:38
595,40.418730000000004,-86.90782833333333,2024-03-31 00:18:39
596,40.41871333333333,-86.90784500000001,2024-03-31 00:18:40
597,40.41869666666667,-86.90784500000001,2024-03-31 00:18:41
598,40.418679999999995,-86.90784500000001,2024-03-31 00:18:42
599,40.41865166666666,-86.90786166666668,2024-03-31 00:18:44
600,40.418636666666664,-86.90786166666668,2024-03-31 00:18:45
601,40.418620000000004,-86.90786166666668,2024-03-31 00:18:46
602,40.41860833333333,-86.90787833333334,2024-03-31 00:18:47
603,40.418591666666664,-86.90786166666668,2024-03-31 00:18:48
604,40.41858666666668,-86.90786166666668,2024-03-31 00:18:49
605,40.41858333333332,-86.90787833333334,2024-03-31 00:18:50
606,40.418575000000004,-86.90787833333334,2024-03-31 00:18:51
607,40.41854666666667,-86.90789333333333,2024-03-31 00:18:53
608,40.41853833333333,-86.90790999999999,2024-03-31 00:18:54
609,40.41851833333334,-86.90790999999999,2024-03-31 00:18:55
610,40.418481666666665,-86.90790999999999,2024-03-31 00:18:57
611,40.41843666666667,-86.90792666666665,2024-03-31 00:19:00
612,40.418420000000005,-86.90792666666665,2024-03-31 00:19:01
613,40.41840833333333,-86.90794333333332,2024-03-31 00:19:02
614,40.418396666666666,-86.90794333333332,2024-03-31 00:19:03
615,40.41839166666667,-86.90795833333335,2024-03-31 00:19:04
616,40.41838333333333,-86.90797499999998,2024-03-31 00:19:05
617,40.41837166666667,-86.90797499999998,2024-03-31 00:19:06
618,40.41836333333334,-86.90799166666666,2024-03-31 00:19:07
619,40.418351666666666,-86.90802333333333,2024-03-31 00:19:08
620,40.41834333333334,-86.90805666666665,2024-03-31 00:19:10
621,40.418335000000006,-86.90807333333333,2024-03-31 00:19:11
622,40.418326666666665,-86.90809,2024-03-31 00:19:12
623,40.41832333333333,-86.908105,2024-03-31 00:19:13
624,40.418326666666665,-86.90812166666669,2024-03-31 00:19:14
625,40.418335000000006,-86.90815499999998,2024-03-31 00:19:15
626,40.418335000000006,-86.90817000000001,2024-03-31 00:19:16
627,40.418326666666665,-86.90818666666668,2024-03-31 00:19:17
628,40.418326666666665,-86.90820333333333,2024-03-31 00:19:18
629,40.41832333333333,-86.90823499999999,2024-03-31 00:19:19
630,40.41831833333333,-86.90826833333334,2024-03-31 00:19:20
631,40.41831,-86.908285,2024-03-31 00:19:21
632,40.41830666666666,-86.9083,2024-03-31 00:19:22
633,40.41830166666667,-86.90833333333333,2024-03-31 00:19:23
634,40.41830166666667,-86.90835000000001,2024-03-31 00:19:24
635,40.41829,-86.90838166666667,2024-03-31 00:19:26
636,40.418286666666674,-86.90839833333334,2024-03-31 00:19:27
637,40.418281666666665,-86.90839833333334,2024-03-31 00:19:28
638,40.41827,-86.908415,2024-03-31 00:19:29
639,40.418261666666666,-86.90843166666666,2024-03-31 00:19:30
640,40.41825333333334,-86.90844666666665,2024-03-31 00:19:31
641,40.41824999999999,-86.90844666666665,2024-03-31 00:19:32
642,40.41824166666667,-86.90846333333332,2024-03-31 00:19:33
643,40.418245000000006,-86.90847999999998,2024-03-31 00:19:34
644,40.418245000000006,-86.90849666666666,2024-03-31 00:19:35
645,40.41824999999999,-86.90851166666667,2024-03-31 00:19:36
646,40.41824999999999,-86.90852833333332,2024-03-31 00:19:37
647,40.41825333333334,-86.90856166666666,2024-03-31 00:19:38
648,40.41824999999999,-86.90857666666668,2024-03-31 00:19:39
649,40.418245000000006,-86.90859333333334,2024-03-31 00:19:40
650,40.41824166666667,-86.90862666666666,2024-03-31 00:19:42
651,40.41824999999999,-86.90865833333335,2024-03-31 00:19:43
652,40.41825833333333,-86.90867500000002,2024-03-31 00:19:44
653,40.41825833333333,-86.90870833333331,2024-03-31 00:19:45
654,40.418261666666666,-86.90872333333333,2024-03-31 00:19:46
655,40.41826499999999,-86.90875666666666,2024-03-31 00:19:47
656,40.41827,-86.90877333333334,2024-03-31 00:19:48
657,40.418273333333325,-86.90878833333332,2024-03-31 00:19:49
658,40.41827,-86.908805,2024-03-31 00:19:50
659,40.41826499999999,-86.90882166666667,2024-03-31 00:19:51
660,40.41827,-86.90883833333334,2024-03-31 00:19:52
661,40.41827,-86.90885500000002,2024-03-31 00:19:53
662,40.41826499999999,-86.90885500000002,2024-03-31 00:19:54
663,40.41827,-86.90885500000002,2024-03-31 00:19:55
664,40.41826499999999,-86.90883833333334,2024-03-31 00:19:56
665,40.418261666666666,-86.90883833333334,2024-03-31 00:19:57
666,40.418261666666666,-86.90883833333334,2024-03-31 00:19:58
667,40.41825833333333,-86.90882166666667,2024-03-31 00:19:59
668,40.41825333333334,-86.90882166666667,2024-03-31 00:20:00
